Chat ID,Chat Message,UNIX Time Stamp,chat_location_context
9609650,Could you please be online while I check & confirm the details.,1415526562,:04/12/2014:07/12/2014
9609890,may I know the total number of adults & children pls,1415526556,:16/11/2014:19/11/2014
9609890,"I want to book 2 rooms in The Wind hotel, Munnar from 25th Dec to 27th Dec ",1415526490,:16/11/2014:19/11/2014
9609650,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415526469,:04/12/2014:07/12/2014
9608602,do u hav any information about the willow resort,1415526444,186:04/12/2014:07/12/2014
9606678,<a href='http://www.stayzilla.com/poi.php#search?h/263249/18_12_2014/22_12_2014/main'>link</a>,1415526426,200:14/12/2014:15/12/2014
9609886,may I know your check-in/check-out dates pls,1415526318,512301:14/12/2014:15/12/2014
9609852,may I know your check-in/check-out dates pls,1415526308,13336:14/12/2014:15/12/2014
9608992,may I know your check-in/check-out dates pls,1415526293,442601:30/11/2014:01/12/2014
9609650,may I know the total number of adults & children pls,1415526212,:04/12/2014:07/12/2014
9609650,"11th early morning check in ,12 th morning check out",1415526198,:04/12/2014:07/12/2014
9609630,"\
Hotel Kanpur Deluxe - Kanpur X\
Check in: 14/11/2014 Check out: 15/11/2014\
Single Non A/c Room1 Room @ Rs. 497/night\
Avg Price per Night*\
Rs. 497 ",1415526192,84:14/11/2014:15/11/2014
9609444,"Includes:\
\
Room rent.\
Kindly Note:\
~ Hotel doesn't have Restaurant in the premises.\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415526184,194:22/12/2014:28/12/2014
9609444,"\
Swagath Lodge - Visakhapatnam X\
Check in: 22/12/2014 Check out: 26/12/2014\
Double Non A/c Room2 Rooms @ Rs. 1,078/night\
Avg Price per Night*\
Rs. 1,078 ",1415526169,194:22/12/2014:28/12/2014
9609630,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415526074,84:14/11/2014:15/11/2014
9609650,may I know your check-in/check-out dates pls,1415526073,:04/12/2014:07/12/2014
9609518,thank you for providing an opportunity to assist you,1415526035,:16/11/2014:19/11/2014
9608992,Have u any good hotel in rishayp on 30th november,1415526026,442601:30/11/2014:01/12/2014
9609630,may I know the total number of adults & children pls,1415526014,84:14/11/2014:15/11/2014
9606678,Pls u call my number i  take wait your call,1415525993,200:14/12/2014:15/12/2014
9609630,will give options with near by distance to railway station,1415525989,84:14/11/2014:15/11/2014
9609650,need good rooms in mantralaya near temple,1415525982,:04/12/2014:07/12/2014
9609630,wt is distance from central rly station to hotel,1415525958,84:14/11/2014:15/11/2014
9609734,I want accomodation at shegaon on 20 th november,1415525937,:01/12/2014:04/12/2014
9568886,"\
Akshara Regency - Bangalore X\
Check in: 14/11/2014 Check out: 16/11/2014\
Non A/c Double1 Room @ Rs. 677/night\
Avg Price per Night*\
Rs. 677 ",1415525908,30:14/11/2014:15/11/2014
9609444,it will be better if u can give the names,1415525904,194:22/12/2014:28/12/2014
9597776,thank you for providing an opportunity to assist you,1415525894,60:04/12/2014:07/12/2014
9609630,i want to book hotel 14th nov from 9am to 6pm,1415525885,84:14/11/2014:15/11/2014
9605734,married / Unmarried? Pardon! me for asking b'coz certain hotels have some regulations for Unmarried couples and its our duty to make sure customers are aware of it.,1415525884,308:10/11/2014:11/11/2014
9597776,i am forwarding your request to my reservation team,1415525881,60:04/12/2014:07/12/2014
9606678,shall i give in low price or high price sir,1415525870,200:14/12/2014:15/12/2014
9597776,directly pay hotel because i have many in hand,1415525851,60:04/12/2014:07/12/2014
9597776,you want to pay directly at hotel or online,1415525824,60:04/12/2014:07/12/2014
9609518,is there anything else that I may assist you with?,1415525807,:16/11/2014:19/11/2014
9568886,sorry before booking online we cannot able to give the hotel contact detils mam,1415525795,30:14/11/2014:15/11/2014
9608020,thank you for providing an opportunity to assist you,1415525768,14:16/11/2014:19/11/2014
9606678,are you okay with this budget or else shall i give in low budget sir,1415525761,200:14/12/2014:15/12/2014
9597776,"1 Kms from Bus-stand\
Pvt Gove Bus Stand ",1415525678,60:04/12/2014:07/12/2014
9606678,"\
Kashiva Lake Residency - Mount Abu X\
Check in: 18/12/2014 Check out: 22/12/2014\
Double Non A/c Room1 Room @ Rs. 965/night\
Avg Price per Night*\
Rs. 965 ",1415525672,200:14/12/2014:15/12/2014
9597776,"its address is 11-B, Chowringhee Lane,Kolkata",1415525658,60:04/12/2014:07/12/2014
9609444,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415525618,194:22/12/2014:28/12/2014
9606678,"sorry for the delay, I am checking various options for you",1415525615,200:14/12/2014:15/12/2014
9597776,"Includes:\
\
Room rent\
\
Checkin Time:\
12:00 Hrs\
Checkout Time:\
12:00 Hrs",1415525587,60:04/12/2014:07/12/2014
9597776,"\
Capital Guest House - Kolkata X\
Check in: 9/11/2014 Check out: 10/11/2014\
Single Non A/c Room1 Room @ Rs. 512/night\
",1415525571,60:04/12/2014:07/12/2014
9568886,that guest home has only single occupancy rooms,1415525555,30:14/11/2014:15/11/2014
9542234,can I get 4 double deluxe non ac in hs homestay,1415525552,:04/12/2014:07/12/2014
9605170," cancellation penalty of 5% to 15% of the booking amount will be levied by Stayzilla.com on all cancellations post confirmation.\
If you cancel the booking with less than 48 hours left to checkin and 24 hours before checkin, one night's room rate will be charged in addition to the 15% cancellation charge.\
If you cancel with less than 24 hours left to check in, you will be charged the entire cost of your stay.\
Hotel's cancellation policy, if different from Stayzilla's policy, will take precedence.",1415525514,:16/11/2014:19/11/2014
9609444,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415525514,194:22/12/2014:28/12/2014
9597776,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415525509,60:04/12/2014:07/12/2014
9542234,in js home stay rooms not available sir ,1415525507,:04/12/2014:07/12/2014
9609444,may I know the total number of adults & children pls,1415525456,194:22/12/2014:28/12/2014
9609518,married / Unmarried? Pardon! me for asking b'coz certain hotels have some regulations for Unmarried couples and its our duty to make sure customers are aware of it.,1415525450,:16/11/2014:19/11/2014
9597776,may I know the total number of adults & children pls,1415525438,60:04/12/2014:07/12/2014
9609518,i&#39;m looking for resort kind of stay in bangalore,1415525435,:16/11/2014:19/11/2014
9609444,may I know your check-in/check-out dates pls,1415525424,194:22/12/2014:28/12/2014
9609530,We wishto plan a weekend trip to calicut,1415525398,:04/12/2014:07/12/2014
9568886,"Single Non A/c Room1 Room @ Rs. 1,071/night\
Single A/c Room1 Room @ Rs. 1,266/night\
",1415525375,30:14/11/2014:15/11/2014
9597776,may I know your check-in/check-out dates pls,1415525374,60:04/12/2014:07/12/2014
9605170,our team will send u the payment link to make the payment online,1415525360,:16/11/2014:19/11/2014
9608696,is there anything else that I may assist you with?,1415525344,:04/12/2014:07/12/2014
9542234,u can proceed the booking in a loptop or pc ,1415525337,:04/12/2014:07/12/2014
9577422,"\
Gokulam Inn - Hyderabad X Check in: 9/11/2014 Check out: 10/11/2014 Standard Double1 Room @ Rs. 1,230/night Avg Price per Night* Rs. 1,230\
for 2 adults\
",1415525330,32:15/11/2014:18/11/2014
9606678,may I know the total number of adults & children pls,1415525312,200:14/12/2014:15/12/2014
9597776,i need one room to stay from today ni8 and 2marrow day,1415525308,60:04/12/2014:07/12/2014
9608696,"Includes:\
\
Room rent\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415525291,:04/12/2014:07/12/2014
9605170,u will get the booking confirmation with in 3 bussiness hours,1415525290,:16/11/2014:19/11/2014
9608696,"\
Hotel Henkala - Chennai X\
Check in: 10/11/2014 Check out: 11/11/2014\
Single Non A/c Room1 Room @ Rs. 1,155/night\
",1415525274,:04/12/2014:07/12/2014
9568886," Leeflex Guest House\
No.203, Behind Leela Palace, 5th Cross, OId Airport Road,Bangalore,560017",1415525272,30:14/11/2014:15/11/2014
9605170,Wil u check whethr my booking is dobe in this hotel or not,1415525245,:16/11/2014:19/11/2014
9608696,only 2 hotels are available in your date,1415525241,:04/12/2014:07/12/2014
9609456,I am searching cheapest hotel near basanti devi college.,1415525238,:16/11/2014:19/11/2014
9577422,"\
Gokulam Inn - Hyderabad X\
Check in: 9/11/2014 Check out: 10/11/2014\
Standard Double1 Room @ Rs. 1,230/night\
Avg Price per Night*\
Rs. 1,230 ",1415525226,32:15/11/2014:18/11/2014
9606678,may I know your check-in/check-out dates pls,1415525224,200:14/12/2014:15/12/2014
9605170,I hve booked in hotel prince from your site how wil I knw that my booking is confirmed,1415525201,:16/11/2014:19/11/2014
9609430,may I know your check-in/check-out dates pls,1415525179,:16/11/2014:19/11/2014
9568886,http://www.stayzilla.com/india-hotels.php#search?p/12.9715987_77.59456269999998/14_11_2014/16_11_2014/Bangalore%2C%20Karnataka%2C%20India_lid/Bangalore%2C%20Karnataka%2C%20India/main,1415525163,30:14/11/2014:15/11/2014
9608094,no problem......I will let you know prior to check in,1415525130,:04/12/2014:07/12/2014
9608696,1 person because i am having an interview by tomorrow morning 8 am,1415525110,:04/12/2014:07/12/2014
9542234,and you are going to given me other option today,1415525095,:04/12/2014:07/12/2014
9542234,but i got a call from u r office that the rooms are not confirmed by hotel,1415525077,:04/12/2014:07/12/2014
9608696,may I know the total number of adults & children pls,1415525068,:04/12/2014:07/12/2014
9608094,thank you for providing an opportunity to assist you,1415525049,:04/12/2014:07/12/2014
9608094,rooms are limited. Please book it online now before they get sold out.,1415525047,:04/12/2014:07/12/2014
9608094,actually I will book only if I will be in India.,1415524996,:04/12/2014:07/12/2014
9577422,may I know your check-in/check-out dates pls,1415524920,32:15/11/2014:18/11/2014
9608094,"since your requirement is for a group booking, pls provide me your contact number and email address, I will check with the hotel and revert back to you at the earliest possible.",1415524901,:04/12/2014:07/12/2014
9577422,looking for a hotel near paradise area in begumpet for onw nighr,1415524898,32:15/11/2014:18/11/2014
9568886,"1.7 kms (approx)\
14/3rd Cross, kodihali, Old Airport Road,Bangalore",1415524894,30:14/11/2014:15/11/2014
9609016,"thanks for contacting us. I am afraid, I am unable to help you on this particular issue. However, may I ask you to please call 044-46946000(Extn : 2) or email your concerns to orders@stayzilla.local. Alternatively, I can arrange a call back from the concerned team in the next 30 minutes.",1415524869,:16/11/2014:19/11/2014
9607244,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415524866,8:16/11/2014:19/11/2014
9568886,"\
Aashraya Guest House(AS) - Bangalore X\
Check in: 14/11/2014 Check out: 16/11/2014\
2 Bedded Non A/c Room1 Room @ Rs. 514/night\
Avg Price per Night*\
Rs. 514 ",1415524856,30:14/11/2014:15/11/2014
9608696,i need a room near thambaram chennai by 5 to 6 am tomorrow,1415524852,:04/12/2014:07/12/2014
9568886,near to that place guest are not available mam,1415524827,30:14/11/2014:15/11/2014
9608094,restuarant is available  u can have it there sir,1415524809,:04/12/2014:07/12/2014
9607916,now i m going to create pg for another hotel,1415524777,509709:26/12/2014:27/12/2014
9609034,ok but i want escort service with hotel service,1415524776,18:24/11/2014:25/11/2014
9608906,Thank you but you r not that helpful Sir. ,1415524745,515479:14/12/2014:15/12/2014
9607916,24th dec do u have 3 non ac rooms available ??,1415524726,509709:26/12/2014:27/12/2014
9609034,"\
Hotel Alka - Ahmedabad X\
Check in: 18/11/2014 Check out: 20/11/2014\
Double Non A/c Room1 Room @ Rs. 672/night\
Avg Price per Night*\
Rs. 672 ",1415524724,18:24/11/2014:25/11/2014
9608906,8294734009 is my no. Anyways i m checking other then ...,1415524722,515479:14/12/2014:15/12/2014
9608636,thank you for providing an opportunity to assist you,1415524674,:04/12/2014:07/12/2014
9608636," i am forwarding your request to my reservation team.\
 they will check & confirm then forward you the payment link in your email id.\
 now you can pay 10% amount for confirm booking.\
\
\
\
",1415524672,:04/12/2014:07/12/2014
9609206,ok sir u just mail ur details to hotels@stayzilla.com,1415524665,:04/12/2014:07/12/2014
9608602,may I know your check-in/check-out dates ,1415524654,186:04/12/2014:07/12/2014
9608094,so food prices included or I have to pay extra charge for meals,1415524649,:04/12/2014:07/12/2014
9609094,No I need lodge only it will pay monthly,1415524644,:04/12/2014:07/12/2014
9609178,"\
APTDC Haritha Hotel - Srisailam X\
Check in: 10/11/2014 Check out: 11/11/2014\
Deluxe Double A/c Room 1 Room @ Rs. 1,272/night\
Avg Price per Night*\
Rs. 1,272 ",1415524629,:16/11/2014:19/11/2014
9609206,ours is 36 rms 3 star property in rameswaram........,1415524620,:04/12/2014:07/12/2014
9609206,I am from a hotel &amp; i would like to sign in...,1415524574,:04/12/2014:07/12/2014
9608602,may i know some good and inbudget resorts with swimmingpool in waynad or sourrounding of waynad,1415524569,186:04/12/2014:07/12/2014
9609206,may i know your check-in/check-out dates pls,1415524557,:04/12/2014:07/12/2014
9609210,SIR I WANT ONE ROOM TODAY AT 11PM SINGLE ROOM,1415524556,:04/12/2014:07/12/2014
9609206,"Ramachandran, GM Hotel SS Grand, Rameswaram",1415524552,:04/12/2014:07/12/2014
9609178,may i know your check-in/check-out dates pls,1415524546,:16/11/2014:19/11/2014
9609094,only one person and I am Male my budget is Rs.2000/- pr month if possible.,1415524541,:04/12/2014:07/12/2014
9609016,you showed there up to 19 but my train is on 20th morning,1415524476,:16/11/2014:19/11/2014
9560328,"Click on the pink color plus sign straight to the room category once\
Then Click next in that window \
Fill your Details \
Give Instant Checkout .\
Enter 10%\
that will directed to the payment page ,\
 from there u can proceed with the payment \
\
This is the procedure to book a room",1415524451,128785:13/12/2014:14/12/2014
9568886,"\
Srinidhi Residency - Bangalore X\
Check in: 14/11/2014 Check out: 16/11/2014\
Double Non A/c Room1 Room @ Rs. 1,221/night\
Avg Price per Night*\
Rs. 1,221 ",1415524438,30:14/11/2014:15/11/2014
9608906,"We are just friends , we are on a photography trip. ",1415524437,515479:14/12/2014:15/12/2014
9609094,i need a room in siliguri on monthly basis payement,1415524424,:04/12/2014:07/12/2014
9609016,is there anything else that I may assist you with?,1415524373,:16/11/2014:19/11/2014
9568886,"\
Please click this <a href='http://stayzilla.com/#search?p/12.9562593_77.65346290000002/14_11_2014/16_11_2014/Murugeshpalya%2C%20Bangalore%2C%20Karnataka%2C%20India_lid/Murugeshpalya%2C%20Bangalore%2C%20Karnataka%2C%20India/main'>link</a>\
",1415524369,30:14/11/2014:15/11/2014
9609016,i will pay the rest payment after 20 th november,1415524360,:16/11/2014:19/11/2014
9609034,i want book hotel in ahemdabad near bapu nagar ,1415524343,18:24/11/2014:25/11/2014
9607244,married / Unmarried? Pardon! me for asking b'coz certain hotels have some regulations for Unmarried couples and its our duty to make sure customers are aware of it.,1415524291,8:16/11/2014:19/11/2014
9607916,just send me all the details on bkkhali asap,1415524282,509709:26/12/2014:27/12/2014
9608636,"\
Ashwini Lodge(AS) - Mahabaleshwar X\
Check in: 23/12/2014 Check out: 25/12/2014\
Deluxe Non A/c Double1 Room @ Rs. 974/night\
",1415524274,:04/12/2014:07/12/2014
9608906,married / Unmarried? Pardon! me for asking b'coz certain hotels have some regulations for Unmarried couples and its our duty to make sure customers are aware of it.,1415524132,515479:14/12/2014:15/12/2014
